172.18.0.1 - - [11/Dec/2025:21:47:34 +0000] "GET /javax.faces.resource/theme.css.html?ln=primefaces-omega HTTP/1.1" 200 33881
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /login.html HTTP/1.1" 200 4859
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/css/shCore.css.html?ln=sh HTTP/1.1" 200 4754
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/css/bsf.css.html?ln=bsf HTTP/1.1" 200 8707
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/css/default/core.css.html?ln=bsf HTTP/1.1" 200 133104
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/js/shCore.js.html?ln=sh HTTP/1.1" 200 75
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/fa/font-awesome.css.html?ln=primefaces&v=6.1 HTTP/1.1" 200 31273
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/jq/jquery.js.html?ln=bsf HTTP/1.1" 200 85670
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/js/tooltip.js.html?ln=bsf HTTP/1.1" 200 9343
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/validation/beanvalidation.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 6108
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/validation/validation.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 24353
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/js/bsf.js.html?ln=bsf HTTP/1.1" 200 3552
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/components.css.html?ln=primefaces&v=6.1 HTTP/1.1" 200 78442
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/jsf.js.html?ln=javax.faces&stage=Development HTTP/1.1" 200 146770
172.18.0.1 - - [11/Dec/2025:21:47:35 +0000] "GET /javax.faces.resource/theme.css.html?ln=primefaces-omega HTTP/1.1" 200 33881
172.18.0.1 - - [11/Dec/2025:21:47:39 +0000] "POST /login.html HTTP/1.1" 200 152
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /secured/view/preview.html HTTP/1.1" 200 7780
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/layout/layout.css.html?ln=primefaces&v=6.1 HTTP/1.1" 200 464
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/css/shCore.css.html?ln=sh HTTP/1.1" 200 4754
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/jquery/jquery.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 107785
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/core.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 31198
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/jquery/jquery-plugins.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 248533
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/components.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 380560
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/fa/font-awesome.css.html?ln=primefaces&v=6.1 HTTP/1.1" 200 31273
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/layout/layout.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 87747
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/js/shCore.js.html?ln=sh HTTP/1.1" 200 75
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/components.css.html?ln=primefaces&v=6.1 HTTP/1.1" 200 78442
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/validation/beanvalidation.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 6108
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/validation/validation.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 24353
172.18.0.1 - - [11/Dec/2025:21:47:40 +0000] "GET /javax.faces.resource/theme.css.html?ln=primefaces-omega HTTP/1.1" 200 33881
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /secured/versions/index.html HTTP/1.1" 200 24573
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/css/shCore.css.html?ln=sh HTTP/1.1" 200 4754
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/layout/layout.css.html?ln=primefaces&v=6.1 HTTP/1.1" 200 464
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/jquery/jquery.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 107785
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/core.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 31198
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/jquery/jquery-plugins.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 248533
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/layout/layout.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 87747
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/components.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 380560
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/fa/font-awesome.css.html?ln=primefaces&v=6.1 HTTP/1.1" 200 31273
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/validation/beanvalidation.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 6108
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/validation/validation.js.html?ln=primefaces&v=6.1 HTTP/1.1" 200 24353
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/components.css.html?ln=primefaces&v=6.1 HTTP/1.1" 200 78442
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/js/shCore.js.html?ln=sh HTTP/1.1" 200 75
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/theme.css.html?ln=primefaces-omega HTTP/1.1" 200 33881
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/img/edit.png.html?ln=sh HTTP/1.1" 200 1270
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/img/new.png.html?ln=sh HTTP/1.1" 200 1217
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/img/import.png.html?ln=sh HTTP/1.1" 200 1981
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/images/ui-icons_ffffff_256x240.png.html?ln=primefaces-omega HTTP/1.1" 200 4369
172.18.0.1 - - [11/Dec/2025:21:47:45 +0000] "GET /javax.faces.resource/images/ui-icons_454545_256x240.png.html?ln=primefaces-omega HTTP/1.1" 200 4369
172.18.0.1 - - [11/Dec/2025:21:47:54 +0000] "POST /secured/versions/index.html HTTP/1.1" 200 8996
172.18.0.1 - - [11/Dec/2025:21:47:57 +0000] "POST /secured/versions/index.html HTTP/1.1" 200 9032
172.18.0.1 - - [11/Dec/2025:21:47:59 +0000] "POST /secured/versions/index.html HTTP/1.1" 200 8978
172.18.0.1 - - [11/Dec/2025:21:48:06 +0000] "POST /secured/versions/index.html HTTP/1.1" 200 8975
